id,description
3613291,"Habitación con baño propio en piso luminoso junto a Plaza España. Piso recientemente reformado desde Abril de 2016.<br /><br /><b>The space</b><br />25m room with private bathroom & <br />King Size bed (150cm*200cm)<br />Fan inside the room, big windows & private TV with HDMI to connect your laptop.<br /><br />Aire conditioner at the living room.<br />----------------------<br />Very bright flat in Creu Coberta (Sants), 5 minutes walking to Plaza España. Perfectly located.<br /><br /><b>Guest access</b><br />Free Wifi access<br />Fully equiped Kitchen (Fridge / Kitchen / Oven / Microwave / Dish washer)<br />Washing machine<br />Living room<br />Two balcony"
3622727,"Comfortable and large apartment in the quiet neighborhood in Barcelona. Near to Metro, Sagrada Familia, Hospital de Sant Pau and Park Güell. Fully renovated and very well connected to metro and bus. <br />Everything you need for Barcelona`s way of life.<br /><br /><b>The space</b><br />Large, quiet and comfortable apartment in the realxing neighborhood of Guinardó in Barcelona. Is very lighting and spacious. The apartment has 100m2, and can accommodate 4 people in 2 rooms. Is in a building without elevator, but in the 1st floor. The kitchen is large and fully equipped, 1 balcony facing the street and interior patio.<br />- BedRoom large: 1 double bed (160x200cm) with big dresser<br />- BedRoom: 1 double bed (150x200cm) with closed<br />- 1 complete bathroom with shower<br />There is aditional small room if you want to leave the bags.<br />In the living room you have two large sofas (1 is sofa-bed), tv, dinning room, chairs and balcony.<br />Also you have in the apartment:<br />- Iron &"
3634081,"Double bedroom in a large flat with Wifi and kichen facilities.Located in Poble Nou Neighborhood 20 min walking to some of the best Barcelona Beaches like Bogatell & Mar Bella. 4min from the subway station (Purple Line) links to the city center in 12min. During hot days in Summer I will provide and EXTRA FAM!<br /><br /><b>The space</b><br />- Chill neighborhood with not difficult to find parks close to the flat.<br />- Beach is in 20 min walking.<br />- 3 different supermarket next to the flat.<br />- Gas station next to the flat with a  convenience store open 24h.<br />- 10 min walking to the Rambla del Poble Nou (is a boulevard) full of nice restaurants. <br />- Subway station in less than 5 min.<br />- Downtown is not far, well conected with Bus, Tram, Subway. (city center 12min by subway)<br /><br /><b>Guest access</b><br />-Large bedroon with a big bed + Balcony<br />-During hot days in Summer I will provide and EXTRA FAM! <br />- Bathroom with shower and toilet (bathroom will be"
3636416,"Spacious, modern apartment enjoys an excellent location in the most exclusive part of Barcelona. It can house up to 4 persons. Fast Wi-fi. Airconditioning. Ideal for family or friends´ vacations.<br /><br /><b>The space</b><br />Bright and comfortable apartment : has 2 bedrooms, 1 double and one with 2 single beds . It has a fully equipped kitchen and a bathroom with shower. Great location near Pl . Spain and Las Ramblas, tourist centers as sources of Montjuic , perfectly connected to the city center . Paral.lel Avenue has many restaurants, theaters, and entertainment venues , which makes this apartment within a quiet street and but with great cultural and gastronomic activities in its surroundings , ideal for holidays family or group.<br /><br /><b>Guest access</b><br />The apartment has all necessary to enjoy an unforgettable stay. Installation of air conditioning in the living room and free internet via wi -fi.<br /><br /><b>License number</b><br />HUTB-011488"
3641337,"The  apartment is newly renovated and the room enjoys a lot of sunlight and has a balcony and its own bathroom. It is 5 min to the beach and on a pedestrian street full of fancy shops, markets and restaurants. Well connected with the city center.<br /><br /><b>Guest access</b><br />Guests will have a private room and bathroom, but have the possibility to use the kitchen-dining room to cook, store food and eat."
3644157,"Our sunny room is a perfect comfort zone to wake up in and its balcony serves a perfect glass of wine after a long day in the city. <br />Located in El Raval which is a cultural melting pot as well as one of Barcelona's oldest districts. <br />The room is a street side one (sometime can be a little noisy on weekends) The apartment is shared with me & sometimes with another guests for the other room.<br />Also a very little cute cat shares the house with us, he is very friendly and  loves people in general!<br /><br /><b>The space</b><br />Our sunny room is a perfect comfort zone to wake up in and its balcony serves a perfect glass of wine after a long day in the city. Also a very little cute cat shares the house with us, he is very friendly and loves people in general!<br /><br />The house is located in the middle of Raval, A cultural melting pot as well as one of Barcelona's oldest districts where locals and tourists mix to form the distinctive special ambient of the city.<br />The fl"
3645268,"beautiful duplex 3 bedroom apartment, really well situated, only 10 min walking to las ramblas and plaza catalunya, located between conveniently between paseo de gracia and rambla catalunya, surrounded by TONS of restaurants and shops.<br /><br />There is an extra charge for late check in.<br /><br /><b>The space</b><br />Beautiful Gaudi style apartment in the heart of Barcelona, easy and well communicated. The apartment is  3 double bedroom duplex with 2 bathrooms.<br /><br />High ceilings on the master bedroom and the living room.<br /><br />The Kitchen is full equipped with everything that you could need, oven, Nespresso, fridge, dishwasher, Microwaves, washing machine...<br /><br />Walking distance to everywhere 10 min to plaza catalunya and las ramblas and 15 minutes to sagrada familia.<br /><br />BEDLINENS and towels included.<br /><br />At the moment of your arrival, as the regulations of Barcelona Tourism industry require, every guest should fill an small form, adding his full "
3645274,"Our new floor offers 4 persons,2 very comfortable romos with views, one very full bathroom,1 dining room,kitchen with dishwasher,washer-dryer ,wifi,led tv,metro,bus,bici,trasporte to visit BARCELONA<br /><br /><b>The space</b><br />The view and the comfort and economical price make this apartment very attractive, then we add the privileged enough centric, public transport, and the great kindness of the owners .....<br /><br /><b>Guest access</b><br />Everything you need x to spend a good holiday at home ....<br /><br /><b>Other things to note</b><br />We arrived here on holiday years ago, we know exactly what they need the people who come to visit this beautiful city.<br /><br /><b>License number</b><br />HUTB-012992"
3647745,"we are two guys opend mind who share a nice apartment, Emilio and Alejandro, we have a room to rent per days. The room has a big bed, closet, table to have a private meals and everything you could possibly need. We are happy to help you to get amezing holidays in Barcelona and enjoy your stay in the city!<br /><br />We apartment is located on the Montjuïc, the ""big garden"" of Barcelona.<br /><br /><b>The space</b><br />The apartment is composed of three rooms, living room with table and chairs, equipped kitchen and a bathroom to share whit us.  The apartment is very clean and located in one of the most nice neighborhoods of the city.  It's close to everything. You can visit the city center on foot but also it's close to the metro station and bus stop.<br /><br /><b>Guest access</b><br />You will have access to our kitchen, living room, washing machine, bathroom with shower/tub  (shared with us and our guests) Free wifi available in all the apparment.<br /><br /><b>Other things to note<"
3652362,"It is ideally located in the city center, close to La Sagrada Familia<br /><br /><b>The space</b><br />The Tucson II apartment is centrally located one of our apartments in Barcelona with free Internet access, air conditioning and lift. It is ideally located in the city center, close to La Sagrada Familia. It is perfect for families and Those Who want to be in a quieter part of downtown. It is a flat-edge; Both the entrance to the building as the apartment door open by typing a code on an electronic keyboard. This apartment features energy saving system. <br />This apartment in Barcelona has-been recently refurnished and it has: Three bedrooms : First bedroom has a big double bed; the other two bedrooms has  two single beds each; in one of the rooms there are two bunk beds. The living room has a sofa bed for 2 people <br />The American kitchen is fully equipped with the following appliances: oven, microwave, refrigerator, coffee maker, toaster, iron. Also the apartment has a washing ma"
3652628,"It is ideally located in the city center, close to La Sagrada Familia;it has a nice terrace<br /><br /><b>The space</b><br />The Tucson III apartment is centrally located one of our apartments in Barcelona with free Internet access, air conditioning and lift. It is ideally located in the city center, close to La Sagrada Familia. It is perfect for families and Those Who want to be in a quieter part of downtown. It is a flat-edge; Both the entrance to the building as the apartment door open by typing a code on an electronic keyboard. This apartment features energy saving system. <br />This apartment in Barcelona has-been recently refurnished and it has: Three bedrooms : First bedroom has a big double bed; the other two bedrooms has  two single beds each; in one of the rooms there are two bunk beds. The living room has a sofa bed for 2 people. From the living room there is an access to the big and wonderful terrace, equipped with a table, four armchairs and two deck chairs.<br />The Ameri"
3663241,"We are a young creative funny family.<br /><br /><b>The space</b><br />Situado en el centro de Bcn, pegado a las ramblas en el encantador barrio del Raval y su vista a la Plaza de la Virreina donde durante la semana  se establece el mercado de payeses la parte mas autentica del mercado de la Boqueria.<br />El edificio modernista con facil acceso y los suelos hidraulicos originales junto con la decoracion vintage y  reciclada apta para niños crean un calido ambiente para recibir tanto singles, parejas  y familias.<br /><br />La mejor comunicación  con toda la red de transporte publico a su servicio al encontrarnos a pasos de plaza catalunia, nexo central con el resto de la ciudad y cercanias. <br />Hay a su disposición varios parkings de pago en la zona.<br /><br /><b>Guest access</b><br />habitación, baño, pasillo<br /><br /><b>Other things to note</b><br />Somos una familia divertida, creativa, nos gusta vivir en Barcelona su interculturalidad y disfrutar de los pequeños detalles de l"
3671014,"Luxury apartment with wide terrace next to the Barcelona Fair. This luxury apartment in Barcelona can accommodate up to 6 guest in 3 bedrooms.<br /><br /><b>The space</b><br />* * * * * IMPORTANT INFORMATION CLEANING AND HYGIENE COVID-19 * * * * *<br />The safety of our clients and our staff are our priority. This is why we have taken the following measures to adapt to the new situation and contribute to prevent the spread of Covid-19. We take extreme hygiene and cleaning measures to try and avoid maximum contact thanks to preventive measures.<br />- Thoroughly trained personnel for cleaning and disinfecting apartments and with protective personal equipment (PPE): Masks, gloves and hydroalcoholic gel. Daily temperature control.<br />- Cleaning and disinfection with products approved and authorized by the Ministry of Health in each cleaning. Especially of elements that are frequently manipulated such as switches, buttons, handrails, elevators, tables, chairs, remote controls, keys ...<b"
3675469,"<b>The space</b><br />Habitación  con cama doble para 1 ó 2 personas,<br />Que dispone de baño privado.<br />Situada en el barrio de Gracia, muy bien conectada con el resto de ciudad, se llega en  15 minutos  caminando a plaza Catalunya.<br /><br />Piso en el barrio de Gracia, muy céntrico, a 2 minutos andando de la parada de FGC de Gracia y 5 minutos andando de la parada de metro Diagonal o Fontana y lineas diversas de autobuses.  Habitación doble privada decorada de forma sencilla y acogedora.<br /><br />PARA LOS HUÉSPEDES; <br />Llaves del apartamento para salir y entrar cuando quieras :) <br />Se puede utilizar y estar libremente en el salón - cocina y en el balcón.<br />•Toallas y sábanas incluidas.<br />•Conexión a Internet las 24h.<br />•Cocina disponible. <br />•Nevera y en los armarios para guardar la comida.<br />•Pueden fumar únicamente en el balcón.  <br /><br />Una vez que hayas hecho la reserva, te enviaré un correo electrónico con mis teléfonos y con todos los detalles d"
3677434,"Room for the whole August. The room has a double bed, closet, table and a fan. Linen and towels included. You will be allowed to use the whole flat, which is very big, illuminated and in a great location in Gracia (Verdi Street)."
3680769,"The apartment is located only a few minutes from the famous Sagrada Familia in the center of Barcelona and is perfect for families and quiet groups.<br />Fully equipped to have a pleasant stay.<br /><br /><b>The space</b><br />The apartment is located only a few minutes from the famous Sagrada Familia in the center of Barcelona and is perfect for families and quiet groups.<br />The apartment is 70 m2, 6th floor (with elevator) and fully equipped to have a pleasant stay (Central heating, Air conditioning, TV, Wi-Fi Internet, Washing machine, Fridge, Freezer, Coffee Machine, Microwave, Iron, Toaster, Hair dryer,...)<br />Barcelona is a cosmopolitan city, which the Mediterranean opens to the rest of the world, establishing a bond with other cultures and producing a history marked by diversity. Magnificent examples of artistic trends throughout the ages can be found here providing a great Romanesque, Gothic and above all Modernist legacy, the latter represented by the work of architectural"
3683532,"Bright and spacious room in a Barcelona apartment  with a warm atmosphere, fully equipped and with a wonderfull terrace. Located in downtown, shopping area, surrounded by historical monuments and two minutes walking to the beach.<br /><br /><b>The space</b><br />The apartment is full of light since is situaded at the 5ª floor, you will enjoy the terrace that is really big and well equiped. The house is located in the Ghotic area, full of shops, near the tub station Drassanes and Liceu and 5 minutes walking to the Barceloneta Beach.<br /><br /><b>Guest access</b><br />Guest will have access to wifi internet connection, the kitchen is completely equipped"
3684919,"NOTE (read ""OTHER ASPECTS TO NOTE"" WITH INFORMATION CAUTION COVID-19)<br />Studio with a lot of charm perfect for couples in love or for those who wish to fall back into it,neighbourhood Gràcia-La Salut,very quiet area,500 meters from Park Güell and very close to Sagrada Familia,well connected metro & bus to the city center<br /><br /><b>The space</b><br />The apartment is very efficient and compact,  functional,  clean and well organized, located on the ground  floor.  It comfortably accommodates 2 people.  Enjoy this open spaced studio with a double sized bed (160x200), 32'LCD HD TV with over 300 channels , free  WI-FI through entire apartment.  The living room has a dinning table with 2 comfortable chairs and A/C (air conditioning  heat & cool). The bathroom has a shower stall , hair dryer, big mirror and also a small magnifying one, hand soap, toilet paper and fresh towels . The kitchen has a large refrigerator, an orange juicer, a toaster, an Italian coffee maker, an electric kett"
3685880,"Piso ubicado en Poblenou. Disponible amplia habitación muy luminosa con cama doble, armario, wi-fi. La casa tiene dos baños, cocina y un living espacioso y luminoso con vistas a Sagrada Familia, Tibidabo. La playa está a 10 minutos caminando. Buena comunicación (metro Llacuna linea amarilla a 2 minutos, buses)."
3697205,"We will be very happy to have you at our home and give you some advices about the city and activities. Barcelona is an amazing to visit the whole year...Excellent location!!<br /><br />It is a private room in an apartment with 3 bedrooms in total<br />We would love to share with you the fascinating Barcelona !!<br /><br /><b>The space</b><br />Cozy double room with private bathroom. We will be happy to welcome you. Barcelona is a perfect city to visit during the whole year, the location is unbeatable !!!<br />It is a private room inside an apartment with three rooms in total.<br />We would love to share the fascinating Barcelona with you !!<br />The location is perfect and we will try to make you feel as comfortable as possible.<br /><br /><b>Guest access</b><br />Kitchen, fridge, dishwasher, toaster, kettle, coffee machine.<br /><br /><b>Other things to note</b><br />It is very important to check with me your arrival time before booking the room, specially if you arrive very late at n"
3699971,"with a loft bed below where there is a desk and a wardrobe, just enough to enjoy your holidays in Barcelona...<br /><br /><b>The space</b><br />Is a creative home! ;)"
3705617,"Cosy double room in the center of Barcelona (Via Laietana) between the  Gotic and Born, behind the Cathedral and 5 minutes from the beach, shopping area.<br /><br /><b>The space</b><br />Big flat with a good vibes, we are 3 dancers and 1 graphic designer that share flat<br /><br /><b>Guest access</b><br />Private room with bathroom, kitchen and washmachine"
3707514,"ATTENTION! - >>> We have CAT and DOG, consider this if you have allergies before booking. Thank you!<br /><br />Big room in a beautiful apartment 5 minuts walking from Plaza Cataluña.<br />Perfect location with metro, bus (Aerobus), train (Renfe, FGC) and near of the principal touristic points of Barcelona (Ramblas, Paseo de Gracia, el Born, the beach...)<br /><br /><b>The space</b><br />PLEASE READ!! -> Now with elevator!!!<br />The apartment is located two minutes walking from Plaza Catalunya, the center of Barcelona, with direct connection to the airport with Aerobus.<br /><br />Nearby are the main tourist points such as the Rambla, el Gótico, el Born, el Palau de la Música, La Boqueria, Barcelona Cathedral, the beach ...<br /><br />Located in the neighborhood of the Eixample, one can find numerous examples of modernist buildings and the main touristic points of Barcelona like Plaza Catalunya, Paseo de Gracia, La Pedrera, Casa Batllo, etc.<br /><br />You can find all kind of restaur"
3709784,"Tourist license: HUTB-012467.<br /><br />7 minutes to Park Güell and 12 minutes to Park del Guinardó on foot. Quite green space. Brand new cosy apartment and sea view. Good air quality. Get to the city centre in 30 mins by bus line 24. To the beach, bus line 92.<br /><br />Experience Barcelona With Us & Learn More Below!<br /><br /><b>The space</b><br />☆☆ BEDROOMS ☆☆<br />This stunning Barcelona studio features one bedroom for up to 2 guests. The bedroom is warm and inviting, and a great place to relax after exploring the beautiful city.<br /><br />☆☆ BATHROOMS ☆☆<br />This spacious unit has one full bathroom and it’s far from ordinary. The beautifully tiled bathroom has all the features for ultimate refreshment and relaxation. The modern vanity sits under a wall-mounted mirror and is complete with a single sink. This bathroom is a rewarding place to get ready for a busy day or unwind from one.<br /><br />☆☆ KITCHEN & LOUNGE ☆☆ <br />While you may want to spend your time exploring Bar"
3716592,"Beautiful penthouse built in 1903 with a wide terrace and splendid views. Located in the Golden District of Barcelona. To enjoy family vacations and suites perfectly for business travelers. Completely equipped with all you need. Licencia HUTB-007159<br /><br /><b>The space</b><br />The apartment has 72 sq.m and almost 40 sq.m of the terrace.  From the terrace you can see all the Passeig, Arc de Triumf and even the sea. You can enjoy there your breakfast or dinner with your family or friends. Apart of the table and chairs there are a couple of chaislongs for your relax. The flat has 2 bedrooms: one with double bed and balcony and another one with the liter bed for two children. There is a sofa bed in the living room as well for 2 persons. For your comodity we offer satellite TV, air conditioning, dishwasher, microwave oven,  café machine, washing machine and WiFi. Also shower gel,  shampoo and these small details that save your money. Very nice and quiet place to stay.<br /><br /><b>Gue"
3717522,"Double room in a serene apartment. <br />The apartment is located in a quiet and historic building. Most of the sights are within walking distance; the cathedral, Santa Maria del Mar, the beaches and Las Ramblas can be reached in less than 10 minutes.<br /><br /><b>The space</b><br />Ideally located in Barcelona's city center, the room boasts natural lighting and a comfortable space.<br />On the doorstep you will find the Picasso museum, independent boutiques, art galleries, artists workshops,..and the Borne area known for plenty of its variety of bars and restaurants.<br />The kitchen is fully equipped and you have full access to kitchen and living room.<br />Free WIFI<br /><br /><b>Guest access</b><br />Big living room . You can use the kitchen to make coffee, tea, sandwiches, snacks, etc. but not for cooking.<br />Sheets and towels are provided."
3727916,"I promess you <br />The best place to stay!<br /><br /><b>The space</b><br />Welcome to my beautiful home!<br /><br />Do you want to have a cultural visit?go shopping? Hit the beach? Do some sightseeing? Or just relax with your family and/or friends? Come and visit my house! great location JUST TWO MINUTS  to the most important park<br />This house  is the perfect place to stay when you decide to spend your weekend or holiday in Barcelona! Why?<br /><br />First of all, it is perfectly situated next to Park Guell, the most important park in central Barcelona and, furthermore, you have all the connections, metro green line (L3) and bus. In 10 minuts by metro you will arrive to the central point of Barcelona, Plaça Catalunya. as well as the famous street La Rambla- is within a 500m walk, the historic district El Gótico with the Catedral de Barcelona is situated a stone’s throw away and if you jump on metro L4, it takes you 2 stations getting to the beach.<br /><br />But if you prefer a ni"
3729387,<b>The space</b><br />A 15 minutos de la Plaza Catalunya encontrarás un agradable cobijo en un barrio tranquilo y señorial. A tan solo 30/45 minutos de la playa en transporte público y con excelente conexión a todos los lugares turísticos de Barcelona.
3732820,"Have an unforgettable experience in this amazing apartment located in Barcelona's downtown area, in front of Plaça Catalunya. It has 2 spacious bedrooms with double bed and all the elements you'll need for enjoy your visit.<br /><br />HUTB-009934<br /><br /><b>The space</b><br />75m2 apartment located in Barcelona's downtown area, in front of Plaça Catalunya.<br /><br />The apartment features a spacious dining room for 6 people and a double sofa-bed.<br /><br />The master bedroom with double bed has access to an amazing balcony with views to Plaza Catalunya.<br /><br />The second bedroom has a double bed for 2 people.<br /><br />The apartment has a fully-renovated bathroom with shower and a fully-equipped kitchen.<br /><br /><b>Guest access</b><br />Internet WIFI. <br />Bed linen provided.<br />A set of hands & bath towel per person provided.<br /><br />Portable baby cot available for 25€ per stay (120x60cm)<br />High chair available for 15€ per stay.<br /><br /><b>Other things to note"
3738266,"Central and cosy flat. Very well communicated. Room (interior so no noise) with a desk and a doble bed (1,20m). Also living room for guests private use. Small dressing room (to share) at the entrance, kitchen and bathroom(to share). Free to use all facilities!<br /><br /><b>Guest access</b><br />acces to everything that's in the flat"
3738979,"3 double-bedroom newly renovated apartment with 3 full en suite bathrooms.<br />Balcony with wonderful views to 1885 Church across the street.<br /><br />Taxes included.  Elevator.  <br /><br />Central air conditioning and heating.<br /><br />Washing machine and dryer.<br /><br />For early arrivals and late departures, we can keep your luggage in our office.<br /><br />Late check in is self check in with combination codes.<br /><br /><b>The space</b><br />3 double-bedroom newly renovated apartment with 3 full bathrooms. One en-suite bathroom in master bedroom with sink, bathtub, toilet. Second bathroom with sink, shower, toilet. Third bathroom with sink, bathtub, toilet. Please note one of the bedrooms has a small loft with a bed in it and steep stairs to reach it (see pic). 2nd and 3rd bathrooms have a door to 2nd and 3rd bedrooms, respectively, plus another door each to hallway.<br /><br />Complete kitchen including oven, microwave oven and full-size refrigerator. Master bedroom with"
3744235,"Apartment which has been recently renovated and perfectly equipped. Spacious living room with an open plan kitchen, 2 double bedrooms, bathroom, Air-con, WIFI, 2 balconies and a lift. Located just a few minutes from Plaça Universitat.<br /><br />This apartment is 80 m2 big and has been recently renovated. It has been beautifully decorated and equipped with everything you might need for your stay in Barcelona. <br />The living dining room is spacious and has high ceilings with the old wooden beams. The floor has still the original tiles which are so typical for the modernist buildings in Barcelona. There is a confortable sofa-bed in the living room which sleeps 2 people, TV, WIFI and 2 balconies which go to the street. The kitchen is open plan and perfectly equipped (including a microwave, a coffee maker, a kettle, a toaster and a washing machine. There are 2 bedrooms, 1 double and 1 twin (which is interior and has no views) and the bathroom has a full length bath.<br />HUTB-011617<br /"
3744593,"Apartment located next to Plaza Universitat, and 15 minuts away from Plaza Catalunya.<br /><br />Licence number: HUTB 009747<br /><br /><b>The space</b><br />Located on a higher floor of the building, this wonderful penthouse with a private small terrace stands out for its quiet, bright and welcoming atmosphere.<br /><br />    Living room with individual sofa-bed<br />    1 bedroom with matrimonial bed<br />    1 bedroom with 2 single beds<br />    1 bedroom with 1 single bed<br />    Bathroom with shower<br />    Kitchen fully equipped for 5 persons<br />    Private terrace<br /><br />The apartment is tastefully decorated and furnished. It is provided with air conditioning (in the living room) and heating.<br /><br />We do not accept grups of friends, ONLY FAMILIES.<br /><br /><b>Guest access</b><br />Free Wifi - air conditioning.<br /><br />We will provide basic amenities like shower gel, shampoo,and hand soap. Also, 1 set of bed linen and towels per person will be included.<br /><br"
3750851,"Fantastic suite with private living room and sunny terrace. The apartment have 2 double rooms, so you will share it with just one roommate. In the living room you have a fantastic sofa, a smart TV and one desk if you need to work with your laptop.<br />Flat is really nice and cozy and the EIXAMPLE's neighborhood is simply wonderful. <br />Nearest Metro: Lines 1 Rocafort, Line 3 Tarragona, Plaza Espanya train Station, Sants Station. Bus Stop in front of the building<br /><br /><b>The space</b><br />We provide:<br />- Wi-fi<br />- Sheets, blanket, pillows, towels<br />- A big bathroom with shower bath op & bidet<br />- Soap and shampoo<br />- Hair dryer<br /><br /><b>Guest access</b><br />Full equipped kitchen <br />Big bathroom"
3753467,"Apartment just five minutes from the Sagrada Familia, 3 rooms, well connected, 15 minutes from the center of town and a 20 minute subway ride to the beach.  Very bright. 3 bedrooms. 3 balconies. Air conditioning. Elevator. Fully equipped. Nespresso coffeemaker.<br /><br /><b>The space</b><br />HUTB-009576. <br /><br />Apartment just a five-minute walk from the famous Sagrada Familia. The apartment is in the Eixample neighborhood, very quiet and residential. With a lot of services, shops and restaurants. In the corner there's a supermarket, and about five minutes away is one of the best Japanese restaurants in Barcelona. For the kids, there's a park right in the corner; four streets away, the Pg Sant Joan, a lovely promenade to stroll through, with games for the little ones. 15 minutes from the city center and a 20 minute subway ride from the beach. The apartment is very bright. It has 3 large balconies. It has three bedrooms: A large room with a 1.50X1.90 bed, another with two single b"
3756811,"For long-term stays.<br /><br />Bright two bedroom and 1 bathroom apartment with very high ceilings, two open balconies and one enclosed balcony. This apartment still has the 100+ years old mosaic floors (a different design in every room) and the origin<br /><br /><b>The space</b><br />The apartment sleeps 4 people on 1 Queen size bed and two twin beds. The ideal occupancy would be 4 people.<br /><br /><b>Guest access</b><br />Complete kitchen including oven, microwave oven and full-size refrigerator.<br /><br />For maximum comfort this apartment has central air-conditioning, with vents in all of the bedrooms, and in the living and dining room.<br /><br />There is also access to the furnished roof terrace, with monument views.<br /><br /><b>Other things to note</b><br />The apartment has double glazing and extra doors in the master bedroom. There will still be some traffic noise. The second bedroom is very quiet."
3757269,"3 double-bedroom newly renovated apartment with 3 full bathrooms. This apartment still has the 100+ years old mosaic floors (a different design in every room) and beautiful ceilings with decorative moldings. <br /><br />Central air conditioning. Washer and dryer.  Balcony.  Access to shared roof terrace.<br /><br />Access to the building and the apartment is by means of a codepad.  Late check in is not a problem.  We will keep your luggage in our office before your check in and after your check out if you need it.<br /><br /><b>The space</b><br />3 double-bedroom newly renovated apartment with 3 full bathrooms. One en-suite bathroom in master bedroom with sink, shower, toilet. Second bathroom with sink, shower, toilet. Third bathroom with sink, bathtub, toilet. Please note one of the bedrooms has a small loft with a bed in it and steep stairs to reach it (see pic). <br />The apartment is ideally suited for 6 people. It can sleep up to 7.<br /><br />Complete kitchen including oven, micr"
3763062,"Have a special experience in this stylish and very comfortable apartment for 6 persons, ideal accommodation for your business or holiday travels. HUTB010339<br /><br /><b>The space</b><br />The apartment is situated in Barcelona’s lively Poble Sec neighborhood, very close to the city center.<br />The apartment is 130 square meters and has been recently renovated and beautifully decorated. There is a luminous living room, big kitchen, 2 bathrooms and 3 double bedrooms, two big and one of them smaller. The apartment is equipped with all the amenities you need for a comfortable stay in Barcelona: TV, wifi, washing machine, iron board, oven, coffee maker, toaster, microwave, induction (for cooking), kettle, freezer, fridge, hair dryer, stoves, two fans, bed linens and towels. There is also a big balcony with a table and chairs and a second smaller balcony in the big double room, both very sunny and with views to the street. Keep in mind that the apartment building has no lift (elevator).<b"
3763205,"4 bedroom newly renovated apartment with 3 full bathrooms.<br /><br />Two of the bedrooms with en-suite bathrooms.<br /><br />Balcony.  Also, access to shared rooftop terrace.<br /><br />Central air conditioning/ heating.  Private laundry room with washing machine and dryer.  Elevator.<br /><br />All taxes are included in quoted price.<br /><br />We can keep your luggage in our office before check in time or after check out time.<br /><br />Late check in is not a problem.<br /><br /><b>The space</b><br />The large master suite has a king-size bed (180x200cm) and an en-suite bathroom with sink, shower, and toilet. The ceilings in the master bedroom and living area are over 4 meters high (approx. 14 feet). The second bedroom has two single beds (80x190cm) and an en-suite bathroom, with sink, shower, and toilet. The third bedroom has two single beds (90x200cm), and is divided into 2 levels. The upper loft area has steep stairs to reach it (see photo). The third bathroom is accessible from"
3763410,"Tourist License Number (Permit Number): HUTB-010832<br /><br />Apartment with an excellent location in the city centre.<br />One minute walk from Plaza Cataluña.<br />Two minutes walk from Las Ramblas and Boqueria Market.<br />Four minutes walk from Paseo de Gracia, Casa Batllo and Casa Milà.<br /><br /><b>The space</b><br />Tourist License Number (Permit Number): HUTB010832<br />HUTB-010832<br /><br />Very Important: The apartment only allows the accommodation of maximum 4 people (including children and babies within those 4 people)<br /><br />An apartment with an excellent location in the city centre. The building is located at the end of Balmes Street, touching Pelayo Street, which is the main street linking University Square where the old University is located;  true centre of Barcelona, and it is one of the most popular commercial streets of the city. You will find all sort of stores, the best places for shopping are located at this district  and many bars and restaurants too. To "
3763933,"4 bedroom/3 full bathrooms.  Accommodation for families only.  Guests need to be quiet at night while in the apartment.  The balcony in this apartment cannot be used after midnight.  We do NOT accept stays of group of guests under 21 y.o.<br /><br />Central air conditioning and heating.  Washer and dryer.  Dishwasher.<br /><br />Second floor with elevator.<br /><br />All taxes included.  <br /><br />We keep your luggage in our office if you arrive early or need to leave late.<br /><br />Late chech in is not a problem.<br /><br /><b>The space</b><br />Accommodation for families only.  Guests need to be quiet at night while in the apartment. The balcony in this apartment cannot be used after midnight.<br /><br />4 bedroom newly renovated apartment with 3 full bathrooms. The large master suite has a king-size bed (180x200cm) and an en-suite bathroom with sink, shower, and toilet. The ceilings in the master bedroom and living area are over 4 meters high (approx. 14 feet). The second bedroo"
3764291,"For long-term stays only (32 nights or longer).<br /><br />2bed/1 bath apartment with very high ceilings, 2 open balconies and 1 enclosed balcony, on 3rd floor, with elevator. This apartment still has the 100+ years old mosaic floors.<br /><br />Central Air conditioning.  Combination washer/dryer.  Full kitchen<br /><br /><b>The space</b><br />For long-term stays.<br /><br />The apartment sleeps 4 people on 1 Queen size bed and two twin beds. The ideal occupancy would be 4 people. <br /><br />Complete kitchen including oven, microwave oven and full-size refrigerator.<br /><br />For maximum comfort this apartment has central air-conditioning, with vents in all of the bedrooms, and in the living and dining room.<br /><br />There is also access to the furnished roof terrace, with monument views.<br /><br />The apartment has double glazing and extra doors in the master bedroom. There will still be some traffic noise. The second bedroom is very quiet."
3765986,"Nice and cosy single room for people traveling to Barcelona during August, near Sants Estacio, where the trains to Sitges, Tarragona, Aquatic Park (Circuit Party) departs from. It’s 15 min by bus or metro to the citycenter L'Eixample and Cataluña Sq. Direct busses to Barceloneta and some beaches near the city.<br />A perfect place to stay and enjoy the city."
3770072,"Charming one bedroom boutique apartment with private access to a large sunny roof top terrace. The apartment also has two charming balconies and a spacious living space with a comfortable sofa, a modern kitchen and dining table. <br /><br />The commune areas of the building are cleaned and disinfected every day and we offer extra cleaning services for the apartment. <br /><br />The apartment is located in Eixample next to the Sant Antoni market only a short walk to Ramblas, Plaza Catalunya and Passeig de Gracia.<br /><br /><b>License number</b><br />HUTB-004320"
