id,description
27301712,"Petit studio (kot)de 15 m² indépendant  pour 2 personnes maximum complètement rénové et équipé (four combi micro-onde, canpé convertible 2 personnes) et très calme dans un quartier très tendance à Ixelles à 200 mètres de la place du châtelain et de la prestigeuse maison HORTA)!  Grand place à 15 minutes! nombreux restos dans le quartier et petit déjeuner (le pain  du chatelain (thé room). Superette, grande surface à 5 minutes à pied!Il est au 3ème  étage sans ascenseur!"
27330480,"A music room, candles and a fairy ambience to let you sleep and relax like never before."
27334974,"Mon appartement est lumineux. Espace partagé avec moi, travaille à la maison.<br />Salle à manger & cuisine à partager. Chambre, salle de bain & WC privés. Jolie terrasse plein Sud.<br /><br />My apartment is bright. Space shared with me, home worker. <br />Dining room & kitchen to share. Private room, bathroom & WC. Nice south Terrace.<br /><br />Proche du Palais Royal, Place Jeu de Balle, Grand Place. Ambiance calme et chaleur en plein coeur de Bruxelles!<br />Transport : Métro Hotel des Monnaies & Louise, tram 3-4-92-93-94-51<br /><br /><b>The space</b><br />Spatiaux, lumineux, rénové, dans une maison de charme Bruxelloise."
27337280,"Nice and quiet 60m2 flat at the 4th floor of a typical Brussels building.<br />I did all the renovation myself using ecological material.<br />Close to the european area and 20min away from the touristic center. Bus and tramway accessible at 20 meters.<br /><br /><b>The space</b><br />A sweet nest under the roof. Feel like a scandinavian chalet.<br />All equiped with full kitchen, wifi, washing machine, sheets and towels.<br />I tried to be as much ecofriendly so as less ""one-time use"" plastic as possible, lot of 2nd hand or recycle stuff, and I do washing liquids myself.<br /><br /><b>Other things to note</b><br />According to the last GIEC/IPCC report we should low the house temp at 19° during the day and 17° during the night to preserve the planet, so you know... but you do what you want ;-)."
27347177,"Hello! My flat is situated in the historical quarter of Brussels, within walking distance of Grande Place, Gare du Midi and Gare Centrale (20' train ride from Zaventem airport), and well connected ( 5’ walk from metro and tram lines).<br /><br />It is very bright and airy, and it can host up to 4 people (1 queen sized bed + 1 sofa bed x2), kitchen, bathroom. It has a pharmacy, cafés, restaurants, a supermarket, swimming pool, and organic market nearby. Any questions, just ask, I’d be happy to help!<br /><br /><b>Guest access</b><br />You will have the whole flat to yourself"
27354508,"Comfortable twin bed room in a beautiful ""Maison de Maître"" in Uccle.  You will have a breakfast every morning.  Furnished with a microwave and a kettle.  The room is on the street side.<br /><br /><b>The space</b><br />Located in a charming small avenue in Uccle, this a typical 19th century Brussels house, with comfort and space.<br />The room is on the second floor whitout a lift."
27358837,Freshly renovated independant studio (3rd floor) perfect for tourists
27399109,"Chambre spacieuse et confortable, style ""rétro-chic"" dans un quartier calme et verdoyant. Une demi heure à pied de la Grand'place.<br />Logement très accessible en transports en commun ( tram directement de la gare de Bruxelles Nord, bus directement pour le centre ville...) et très sécurisé. Beaucoup de commerces à proximité (bar avec salle de billard, restaurants, épiceries). Chambre avec lit très confortable, salle de bain très fonctionnelle et cuisine équipée. <br /><br /><b>The space</b><br />Il y a une cuisine commune équipée, pour les 2 chambres de l’étage.<br /><br /><b>Other things to note</b><br />Chambre spacieuse et confortable, style ""rétro-chic"" dans un quartier calme et verdoyant. Une demi heure à pied de la Grand'place.<br />Logement très accessible en transports en commun ( tram directement de la gare de Bruxelles Nord, bus directement pour le centre ville...) et très sécurisé. Beaucoup de commerces à proximité (bar avec salle de billard, restaurants, épiceries). Chambr"
27455884,"Dans un cadre atypique et plein de charme d’une arrière-maison à Ixelles, vous trouverez chez l’habitant l’accès rapide à votre chambre équipée d’une douche et toilette privée. A proximité de la Commission européenne, musées, tourisme, grand-place... Un cadre architectural à connaître ! Sortie et restaurants de tous styles et de tous prix à 2 pas ! Accès facile aux bus, tram et métro ! Un quartier vivant et sympathique !<br />Nous mettrons tout en oeuvre pour vous accueillir !<br />Bienvenue chez nous !"
27472544,"A superb 2-bedroom apartment for up to 4 people. Totally independent and private with all modern facilities and unlimited free wireless internet access. The apartment has direct access to a magnificent huge and well kept garden and a private terrace. <br /><br />No deposit needed! <br />Flexible cancellation policy! <br />Keys are handed in site 24/24<br />Free luggage storage. <br />Immediate reply.<br /><br /><b>The space</b><br />This flat is about 100 sqm and it is located on the ground floor. It is completely furnished and fully equipped and it can accommodate up to 4 people in a master bedroom and a twin bedroom. The apartment has its own private terrace and guests have access to a beautiful and well kept rear garden.<br /><br />The apartment consists of: <br /><br />A  totally equipped kitchen, with kitchenware, a dishwasher, a cooker with glass ceramic cook tops, a micro-wave, a large fridge and a dining table for 6 people. <br />A well sized living room<br />A master bedroom w"
27498068,"Bel appartement qui offre un excellent confort<br />situé au premier étage dans un immeuble résidentiel. Il est situé  en plein centre historique de la ville de  Bruxelles, proche de la gare du Midi. Il est à proximité des commerces et restaurants.<br /><br /><b>The space</b><br />Vous pouvez utiliser le logement entièrement.  Les draps et serviettes sont fournis."
27502960,"Private bedroom 16m2 locked, single bed, closet/drawer, with a terrace view on garden, very clean. A kitchen, shower, wc, are sharing with only one other Airbnb guest at the same floor.<br />Metro station is 150 m from the apartment - direct line to Brussels city center about 10 min. Hospital Erasmus,  commercial center is very closely and GB Express (a permanent small food market) in front of the flat.Operational kitchen with all cooking tools.<br />Quite and safe.<br /><br /><b>Other things to note</b><br />Metro station 200m"
27516132,"Superbe duplex au calme dans une des plus belles ruelles classées au cœur de Bruxelles. À deux pas de la place Sainte-Catherine et de son quartier branché. À quelques minutes de la Grand-Place et des haut-lieux de la ville. Maison tout confort pour 4 personnes. Facilement accessible en transports en commun (train, métro, bus) ou en voiture, parking public à proximité. Le point de départ idéal pour la découverte de Bruxelles, la Belle.<br /><br /><b>The space</b><br />Le duplex est entièrement privatif.<br /><br /><b>Guest access</b><br />Vous aurez accès à tout sauf à la buanderie de la cuisine.<br /><br /><b>Other things to note</b><br />Profitez de l’emplacement idéal de la maison. Tournez le coin et retrouvez vous en plein cœur de la ville."
27563403,"This charming Grand Place residence is located right in the centre of Brussels, merely 25 meters from the magnificent UNESCO Belgian site - the Grand Place. This cosy studio is perfect for a couple. The residence composes one comfortable queen-size bed (it can also be separated into two single beds), 1st floor accessible by elevator, one sparkingly clean bathroom, a well-equipped kichenette, dishwasher, washing machine, Nespresso coffee machine..."
27568699,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27571122,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27571589,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27571781,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27571982,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27572135,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27572227,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27572393,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27577220,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27577385,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 2 single beds with draps and towel<br />- 2 night stands<br />- 2 closets<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27577548,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 2 kitchens, ovens, stoves, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a code.<br />Entrance to the room with a classic key."
27577619,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is near by in case of need.<br />The apartment from the street is in the basement<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key"
27578892,"Chambre dans le quartier européen localisée à moins de 5 minutes à pieds de :<br />- Place Jordan<br />- Place Schumann et le parlement européen<br /><br />La chambre est privative :<br />- 1 lit simple avec draps et serviette<br />- 1 commode<br />- 1 armoire<br />- 1 bureau avec 1 chaise<br />- Réseau wifi ilimité<br />Les parties communes :<br />- WC et douche à chaque étage.<br />- 1 cuisine avec four, taques, micro-ondes et frigo.<br />- 1 lavoir avec 1 machine à laver et 1 à sécher le linge.<br /><br />ATTENTION: cette pièce est située au sous-sol !<br /><br /><b>The space</b><br />L'immeuble se situe au cœur du quartier européen.<br /><br /><b>Guest access</b><br />Accès privatif à la chambre.<br />Accès aux communes :<br />- WC<br />- Douches<br />- Cuisine<br />- Buanderie<br /><br /><b>Other things to note</b><br />L'entrée à l'immeuble se fait avec un code.<br />La chambre est fermée avec une clé traditionnelle."
27579022,"Chambre dans le quartier européen localisée à moins de 5 minutes à pieds de :<br />- Place Jordan<br />- Place Schumann et le parlement européen<br />- Parc du cinquantenaire<br /><br />La chambre est privative :<br />- 1 lit simple avec draps et serviette<br />- 1 commode<br />- 1 armoire<br />- 1 bureau avec 1 chaise<br />- Réseau wifi ilimité<br /><br />Les parties communes :<br />- WC et douche à chaque étage.<br />- 1 cuisine avec four, taques, micro-ondes et frigo.<br />- 1 lavoir avec 1 machine à laver et 1 à sécher le linge.<br /><br />Concierge à proximité des lieux.<br /><br /><b>The space</b><br />L'immeuble se situe au cœur du quartier européen<br /><br /><b>Guest access</b><br />Accès privatif à la chambre.<br />Accès aux communes :<br />- WC<br />- Douches<br />- Cuisine<br />- Buanderie<br /><br /><b>Other things to note</b><br />L'entrée à l'immeuble se fait avec un code.<br />La chambre est fermée avec une clé traditionnelle."
27579103,"Chambre dans le quartier européen localisée à moins de 5 minutes à pieds de :<br />- Place Jordan<br />- Place Schumann et le parlement européen<br />- Parc du cinquantenaire<br /><br />La chambre est privative :<br />- 1 lit simple avec draps et serviette<br />- 1 commode<br />- 1 armoire<br />- 1 bureau avec 1 chaise<br />- Réseau wifi ilimité<br /><br />Les parties communes :<br />- WC et douche à chaque étage.<br />- 1 cuisine avec four, taques, micro-ondes et frigo.<br />- 1 lavoir avec 1 machine à laver et 1 à sécher le linge.<br /><br />Concierge à proximité des lieux<br /><br /><b>The space</b><br />L'immeuble se situe au cœur du quartier européen.<br /><br /><b>Guest access</b><br />Accès privatif à la chambre.<br />Accès aux communes :<br />- WC<br />- Douches<br />- Cuisine<br />- Buanderie<br /><br /><b>Other things to note</b><br />L'entrée à l'immeuble se fait avec une clé classique.<br />La chambre est fermée avec une clé traditionnelle."
27579190,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key."
27579287,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key."
27579349,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key."
27579410,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key."
27579488,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key."
27579556,"Room in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Squarec and EU Parliament<br />- Cinquantenaire park<br /><br />Room totaly private :<br />- 1 single bed with draps and towel<br />- 1 night stand<br />- 1 closet<br />- 1 desk with 1 chair<br />- Unlimited wifi network<br /><br />Common spaces :<br />- WC and shower on each floor.<br />- 1 kitchen, oven, stove, micro-waves and refrigerator.<br />- 1 laundry room with 2 washers and 2 dryers.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br /><br /><b>Guest access</b><br />Private acces to the room.<br />Common sapces are :<br />- WC<br />- Showers<br />- Kitchen<br />- Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the room with a key."
27594504,"Charming studio in the heart of Brussels.<br /><br />Being located right next to one of the most appreciated neighborhood of Brussels, the studio is ideally positioned for restaurants, shopping and nightlife. Just 20 minutes on foot from the Grand Place, going past some of the capital's top tourist attractions (Royal Palace, Mont des Arts, Sablon...).<br /><br />The studio was designed for you to feel like in a luxurious hotel room for two.<br /><br /><b>The space</b><br />The studio includes a comfortable double bed.<br /><br />The kitchen is fully equipped ( Glass ceramic cooking - oven, dishwasher, fridge etc.) with a dinning table for four.<br /><br />The living room includes a relaxing sofa and a nice TV (with cable).<br /><br /><b>Other things to note</b><br />Studio de charme au coeur de Bruxelles.<br /><br />Étant situé juste à côté d'un des quartiers les plus appréciés de Bruxelles, le studio est idéalement positionné pour le shopping, profiter des meilleurs restaurants de la "
27633212,Appartements in the heart of Brussels
27646207,"Apartement in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Square and EU Parliament<br />- Cinquantenaire park<br /><br />Apartment totaly private :<br />- 1 Bedroom with : 1 double bed, night stand, closet<br />- Livingroom<br />- Dining space with table & chairs<br /> - Kitchen : Oven, microvave, fridge, stove.<br /> - Shower & toilets<br />- Unlimited wifi network<br />- Garden<br /><br />Common spaces :<br />- 1 laundry room with 1 washer and 1 dryer.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br />The apartment is on ground level<br /><br /><b>Guest access</b><br />Private apartment.<br />Common sapces : Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the apartment with a key."
27646275,"Maison de charme dans quartier verdoyant, à proximité de tout<br /><br /><b>The space</b><br />Maison de charme, dans un quartier-village, à proximité de tout pour le bien-être. Dans le quartier recherché des Pêcheries , ravissante maison de +/- 160m² habitables, avec jardin SSE. Proximité métro Beaulieu (300m), commerces place Keym (300m), 100m restaurants/terrasses, centre-ville 10', piscine 3', parc sportif 3', forêt de Soignes 5'. Avec petit jardin côté rue, abri vélos. Entrée avec couloir lumineux, ample cusine équipée côté jardin, salon en enfilade avec plancher. Accès terrasse et jardin relevé via cuisine. Ample sdb 2 lavabos, bidet, avec plancher, 2 chambres et bureau équipé intenet/tél/parlophone. Au 2e grande chambre mansardée (2 vélux) et chambre moyenne (1 vélux).<br /><br /><b>Guest access</b><br />Le jardin, ainsi que le barbecue sont à la disposition des voyageurs.<br /><br /><b>Other things to note</b><br />Deux adorables chats vivent 365 jours par an dans la maison et "
27646294,"Apartement in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Square and EU Parliament<br />- Cinquantenaire park<br /><br />Apartment totaly private :<br />- 1 Bedroom with : 1 double bed, night stand, closet<br />- Livingroom<br />- Dining space with table & chairs<br /> - Kitchen : Oven, microvave, fridge, stove.<br />  - Shower & toilets<br />- Unlimited wifi network<br /><br />Common spaces :<br />- 1 laundry room with 1 washer and 1 dryer.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br />The apartment is on level 1<br /><br /><b>Guest access</b><br />Private apartment.<br />Common sapces : Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the apartment with a key."
27646388,"Apartement in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Square and EU Parliament<br />- Cinquantenaire park<br /><br />Apartment totaly private :<br />- 1 Bedroom with : 1 double bed, night stand, closet<br />- Livingroom<br />- Dining space with table & chairs<br /> - Kitchen : Oven, microvave, fridge, stove.<br />  - Shower & toilets<br />- Unlimited wifi network<br /><br />Common spaces :<br />- 1 laundry room with 1 washer and 1 dryer.<br /><br />Handyman is always near by in case of need.<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br />The apartment is on level 2<br /><br /><b>Guest access</b><br />Private apartment.<br />Common sapces : Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the apartment with a key."
27646449,"Apartement in the EU quarter. Less then 5 min walk from :<br />- Jordan Square<br />- Schumann Square and EU Parliament<br /><br /><br />Apartment totaly private :<br />- 1 Bedroom with : 1 double bed, night stand, closets<br />- Livingroom<br />- Dining space with table & chairs<br /> - Kitchen : Oven, microvave, fridge, stove.<br />  - Shower & toilets<br />- Unlimited wifi network<br /><br />Common spaces :<br />- 1 laundry room with 1 washer and 1 dryer.<br /><br />Handyman is always near by in case of need.<br />Attention: this room is located in the basement!<br /><br /><b>The space</b><br />The building is located in the heart of the EU quarter<br />The apartment is on level -1<br /><br /><b>Guest access</b><br />Private apartment.<br />Common sapces : Laundry room<br /><br /><b>Other things to note</b><br />Entrance in the building via a key.<br />Entrance to the apartment with a key."
